Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,clustering,subject
Isospin,Isospin,,2,7,9,2,7,9,7,0.276252,0.290175,58.812611,7,1,6,0.535714,12
William_Gilbert,William_Gilbert,,4,10,14,4,10,14,7,0.303103,0.320711,644.390094,7,1,6,0.175824,11
Optical_fiber,Optical_fiber,,8,10,18,8,10,18,8,0.289758,0.30625,1307.930067,7,1,6,0.111111,12
Superconductivity,Superconductivity,,15,29,44,15,29,44,7,0.303057,0.323515,3727.970732,7,1,6,0.12753,12
Mechanical_work,Mechanical_work,,13,8,21,13,8,21,8,0.269979,0.284738,225.132218,7,1,6,0.281046,12
Electron_beam_welding,Electron_beam_welding,,2,5,7,2,5,7,7,0.287722,0.302379,74.059309,7,1,6,0.2,8
Electronic_amplifier,Electronic_amplifier,,0,5,5,0,5,5,8,0.269113,0.28235,0,13,1,165,0.15,8
Semiconductor_device,Semiconductor_device,,4,21,25,4,21,25,7,0.320171,0.341499,830.62087,7,1,6,0.147619,8
Elementary_group_theory,Elementary_group_theory,,1,3,4,1,3,4,8,0.251645,0.262886,7.39437,9,1,6,0.666667,6
Ganesha,Ganesha,,6,18,24,6,18,24,7,0.311057,0.3306,1662.205976,8,1,6,0.135714,14
Tooth_development,Tooth_development,,2,18,20,2,18,20,7,0.301974,0.320393,547.312248,11,1,6,0.084967,12
Elephant_bird,Elephant_bird,,1,10,11,1,10,11,7,0.309797,0.327936,26.174737,2,1,6,0.218182,12
Elephant_shrew,Elephant_shrew,,1,9,10,1,9,10,7,0.290069,0.306705,5851.491775,2,1,6,0.416667,12
Elfin-woods_Warbler,Elfin-woods_Warbler,,0,23,23,0,23,23,7,0.32565,0.346811,0,2,1,166,0.171937,12
Mongoose,Mongoose,,5,22,27,5,22,27,7,0.332132,0.355448,1548.002399,2,1,6,0.15812,12
Elias_Ashmole,Elias_Ashmole,,1,16,17,1,16,17,7,0.313996,0.333735,24.891846,0,1,6,0.166667,11
Elizabeth_Fry,Elizabeth_Fry,,2,12,14,2,12,14,7,0.299653,0.31771,87.150453,0,1,6,0.159091,11
Elizabethan_Poor_Law_%281601%29,Elizabethan_Poor_Law_%281601%29,,0,5,5,0,5,5,7,0.291119,0.306933,0,0,1,167,0.3,0
Muhammad_Ali,Muhammad_Ali,,5,8,13,5,8,13,7,0.297083,0.314458,44.246425,3,1,6,0.233333,11
GNU_Project,GNU_Project,,5,3,8,5,3,8,8,0.24154,0.251043,19.021534,13,1,6,0.666667,1
OpenBSD,OpenBSD,,5,13,18,5,13,18,8,0.279644,0.294414,743.498158,13,1,6,0.220833,1
X_Window_System,X_Window_System,,13,7,20,13,7,20,8,0.262293,0.275063,1706.308284,13,1,6,0.205882,1
Stuttering,Stuttering,,4,29,33,4,29,33,7,0.332513,0.356402,1718.722427,11,1,6,0.075758,3
Emma_Roberts,Emma_Roberts,,0,1,1,0,1,1,8,0.257036,0.267956,0,3,1,168,0,11
Empires__Dawn_of_the_Modern_World,Empires__Dawn_of_the_Modern_World,,0,22,22,0,22,22,7,0.334571,0.359332,0,13,1,169,0.251082,4
Vestigial_structure,Vestigial_structure,,3,14,17,3,14,17,8,0.298417,0.314639,533.858223,2,1,6,0.1,12
Endoscopic_foreign_body_retrieval,Endoscopic_foreign_body_retrieval,,0,3,3,0,3,3,7,0.258346,0.268543,0,7,1,170,0,12
Measurement,Measurement,,11,12,23,11,12,23,7,0.311942,0.331177,1257.610828,9,1,6,0.105263,6
Gustav_Holst,Gustav_Holst,,3,36,39,3,36,39,7,0.336543,0.36131,4592.713873,7,1,6,0.130631,11
L._S._Lowry,L._S._Lowry,,3,8,11,3,8,11,7,0.295115,0.312304,584.925691,0,1,6,0.375,11
National_parks_of_England_and_Wales,National_parks_of_England_and_Wales,,4,26,30,4,26,30,7,0.331317,0.353846,16385.967151,0,1,6,0.081197,5
England_expects_that_every_man_will_do_his_duty,England_expects_that_every_man_will_do_his_duty,,1,15,16,1,15,16,7,0.315609,0.33608,14.927896,0,1,6,0.290476,0
Horatio_Nelson%2C_1st_Viscount_Nelson,Horatio_Nelson%2C_1st_Viscount_Nelson,,11,42,53,11,42,53,7,0.335235,0.361623,5798.20946,0,1,6,0.139881,11
HTTP_cookie,HTTP_cookie,,3,14,17,3,14,17,7,0.307891,0.327969,14400.223105,13,1,6,0.228571,1
English_monarchs_family_tree,English_monarchs_family_tree,,0,3,3,0,3,3,8,0.259936,0.27217,0,0,1,171,0.333333,0
George_Herbert,George_Herbert,,2,14,16,2,14,16,7,0.303057,0.321095,30.386744,0,1,6,0.125,11
Irish_poetry,Irish_poetry,,4,18,22,4,18,22,7,0.299941,0.318627,4321.088952,0,1,6,0.121053,3
Pre-Raphaelite_Brotherhood,Pre-Raphaelite_Brotherhood,,3,7,10,3,7,10,7,0.292708,0.309963,37.923363,0,1,6,0.180556,13
Typewriter,Typewriter,,3,9,12,3,9,12,7,0.288295,0.30399,139.890312,13,1,6,0.083333,8
Work_%28thermodynamics%29,Work_%28thermodynamics%29,,3,6,9,3,6,9,8,0.268299,0.28181,96.395555,7,1,6,0.404762,12
Equal_Protection_Clause,Equal_Protection_Clause,,1,23,24,1,23,24,6,0.319389,0.341149,95.691533,3,1,6,0.20751,7
Thulium,Thulium,,6,19,25,6,19,25,7,0.279702,0.297031,19.689379,7,1,6,0.368421,12
Layla,Layla,,1,7,8,1,7,8,7,0.312182,0.330433,4.407223,4,1,6,0.404762,2
Scattered_disc,Scattered_disc,,4,5,9,4,5,9,8,0.268548,0.280907,10.456397,7,1,6,0.690476,12
Imagism,Imagism,,5,20,25,5,20,25,7,0.322463,0.343996,511.054836,0,1,6,0.209524,3
The_Old_Man_and_the_Sea,The_Old_Man_and_the_Sea,,2,16,18,2,16,18,7,0.320728,0.34127,610.501938,3,1,6,0.143382,3
J._J._Thomson,J._J._Thomson,,3,12,15,3,12,15,7,0.308923,0.327311,365.496359,0,1,6,0.192308,11
Eruption_column,Eruption_column,,5,10,15,5,10,15,7,0.287334,0.302737,161.079517,7,1,6,0.115385,5
Richard_O%27Connor,Richard_O%27Connor,,1,35,36,1,35,36,6,0.337608,0.364196,49.993758,10,1,6,0.241176,0
Eskimo,Eskimo,,6,9,15,6,9,15,7,0.295029,0.311054,232.071992,10,1,6,0.142857,5
Esox,Esox,,0,19,19,0,19,19,7,0.307827,0.327163,0,2,1,172,0.178363,12
Mole_%28animal%29,Mole_%28animal%29,,3,18,21,3,18,21,7,0.315658,0.33667,520.22711,2,1,6,0.186842,12
Lavender,Lavender,,3,14,17,3,14,17,7,0.314337,0.336093,391.70773,11,1,6,0.172794,12
Soddo_language,Soddo_language,,1,4,5,1,4,5,7,0.279779,0.294872,24.498981,5,1,6,0.25,3
Ethiopian_Wolf,Ethiopian_Wolf,,1,9,10,1,9,10,8,0.285815,0.301769,30.871623,2,1,6,0.366667,12
Eurasian_Bullfinch,Eurasian_Bullfinch,,0,9,9,0,9,9,8,0.297768,0.314706,0,2,1,173,0.305556,12
Eurasian_Jay,Eurasian_Jay,,1,15,16,1,15,16,7,0.306703,0.327128,263.627041,2,1,6,0.225,12
Tawny_Owl,Tawny_Owl,,2,12,14,2,12,14,7,0.301099,0.318341,88.826473,2,1,6,0.224359,12
Eurasian_Oystercatcher,Eurasian_Oystercatcher,,0,19,19,0,19,19,7,0.324167,0.346984,0,2,1,174,0.248538,12
Luxembourg_%28city%29,Luxembourg_%28city%29,,3,24,27,3,24,27,7,0.31851,0.341429,526.516615,10,1,6,0.265,5
European_Greenfinch,European_Greenfinch,,0,12,12,0,12,12,7,0.307663,0.327623,0,2,1,175,0.348485,12
European_Kingfisher,European_Kingfisher,,0,11,11,0,11,11,7,0.305254,0.324878,0,2,1,176,0.290909,12
Yuri_Gagarin,Yuri_Gagarin,,13,9,22,13,9,22,7,0.304149,0.322458,448.494512,10,1,6,0.24269,12
Samarium,Samarium,,9,19,28,9,19,28,7,0.304835,0.324629,252.758228,7,1,6,0.30303,12
Euston_Manifesto,Euston_Manifesto,,0,16,16,0,16,16,7,0.311516,0.332272,0,9,1,177,0.141667,7
Eustreptospondylus,Eustreptospondylus,,0,13,13,0,13,13,7,0.306223,0.324209,0,2,1,178,0.288462,12
Eva_Per%C3%B3n,Eva_Per%C3%B3n,,3,38,41,3,38,41,6,0.341677,0.367682,632.490477,6,1,6,0.137179,11
Evan_Rachel_Wood,Evan_Rachel_Wood,,0,7,7,0,7,7,7,0.309377,0.327499,0,13,1,179,0.357143,11
Evanton,Evanton,,0,10,10,0,10,10,7,0.310919,0.331308,0,0,1,180,0.355556,5
Glacier_National_Park_%28US%29,Glacier_National_Park_%28US%29,,6,30,36,6,30,36,7,0.323285,0.3451,6840.061914,2,1,6,0.095365,5
Punctuated_equilibrium,Punctuated_equilibrium,,5,7,12,5,7,12,7,0.297323,0.31324,319.640421,9,1,6,0.411111,12
Tiktaalik,Tiktaalik,,1,12,13,1,12,13,8,0.287559,0.302148,131.098683,2,1,6,0.224359,12
Evolutionarily_stable_strategy,Evolutionarily_stable_strategy,,2,5,7,2,5,7,8,0.271552,0.28455,118.374026,9,1,6,0.5,7
Nash_equilibrium,Nash_equilibrium,,4,5,9,4,5,9,8,0.265401,0.277354,261.765691,9,1,6,0.238095,6
Exploration_of_Mars,Exploration_of_Mars,,1,20,21,1,20,21,7,0.335152,0.356806,166.478699,7,1,6,0.234211,12
Phoenix_%28spacecraft%29,Phoenix_%28spacecraft%29,,4,10,14,4,10,14,7,0.301122,0.318931,4772.356872,7,1,6,0.209091,12
Explorer_I,Explorer_I,,5,8,13,5,8,13,7,0.309963,0.327735,194.532111,10,1,6,0.363636,12
Project_Vanguard,Project_Vanguard,,3,10,13,3,10,13,7,0.314166,0.332028,132.180417,10,1,6,0.281818,12
Space_Race,Space_Race,,11,43,54,11,43,54,7,0.338708,0.364476,3006.062303,10,1,6,0.135638,0
Sputnik_2,Sputnik_2,,7,8,15,7,8,15,7,0.299409,0.315272,180.188591,10,1,6,0.301282,12
Helmeted_Guineafowl,Helmeted_Guineafowl,,2,17,19,2,17,19,7,0.312881,0.334557,102.373595,2,1,6,0.172515,12
Ivory-billed_Woodpecker,Ivory-billed_Woodpecker,,2,19,21,2,19,21,7,0.304035,0.322107,174.572494,2,1,6,0.134211,12
Red_Kite,Red_Kite,,3,20,23,3,20,23,7,0.320272,0.341495,927.961948,2,1,6,0.235714,12
Starling,Starling,,1,14,15,1,14,15,7,0.318535,0.339051,34.752543,2,1,6,0.195238,12
Gliese_876,Gliese_876,,6,18,24,6,18,24,7,0.294579,0.311936,9684.139104,7,1,6,0.360526,12
Gliese_876_d,Gliese_876_d,,2,17,19,2,17,19,7,0.300809,0.318689,360.957576,7,1,6,0.319853,12
HD_209458_b,HD_209458_b,,1,12,13,1,12,13,7,0.290214,0.306273,13.378374,7,1,6,0.431818,12
Mu_Arae,Mu_Arae,,2,16,18,2,16,18,7,0.298001,0.315406,209.992306,7,1,6,0.345588,12
Orbit_%28anatomy%29,Orbit_%28anatomy%29,,3,3,6,3,3,6,8,0.27455,0.28807,28.789709,11,1,6,0.2,12
Eye_%28cyclone%29,Eye_%28cyclone%29,,7,9,16,7,9,16,7,0.303625,0.320899,147.627323,3,1,6,0.17033,5
H.D.,H.D.,,6,29,35,6,29,35,7,0.334488,0.358767,468.324706,1,1,6,0.176411,11
F-4_Phantom_II,F-4_Phantom_II,,2,21,23,2,21,23,7,0.333443,0.356305,78.412903,1,1,6,0.270751,0
FM_Consolidated_line,FM_Consolidated_line,,0,4,4,0,4,4,7,0.27879,0.293733,0,3,1,181,0.416667,8
FairTax,FairTax,,0,8,8,0,8,8,7,0.307593,0.325876,0,3,1,182,0.196429,7
Lerwick,Lerwick,,2,13,15,2,13,15,7,0.306101,0.323683,134.44186,0,1,6,0.401099,5
Peregrine_Falcon,Peregrine_Falcon,,5,29,34,5,29,34,7,0.332513,0.35464,677.506872,2,1,6,0.10322,12
Falkirk_Wheel,Falkirk_Wheel,,0,7,7,0,7,7,7,0.299483,0.315907,0,0,1,183,0.52381,8
Stanley%2C_Falkland_Islands,Stanley%2C_Falkland_Islands,,3,11,14,3,11,14,7,0.311774,0.330604,41.86921,6,1,6,0.307692,5
Fanny_Blankers-Koen,Fanny_Blankers-Koen,,0,21,21,0,21,21,6,0.322388,0.344579,0,10,1,184,0.190476,11
Puffin,Puffin,,4,6,10,4,6,10,8,0.25707,0.269199,177.989455,2,1,6,0.222222,12
Opus_Dei,Opus_Dei,,3,6,9,3,6,9,8,0.290943,0.306844,135.908304,10,1,6,0.339286,14
Galah,Galah,,1,10,11,1,10,11,7,0.292496,0.307499,9.954055,2,1,6,0.254545,12
Short-beaked_Echidna,Short-beaked_Echidna,,1,12,13,1,12,13,7,0.292328,0.307882,8.501254,2,1,6,0.339744,12
Tasmanian_Devil,Tasmanian_Devil,,3,12,15,3,12,15,7,0.286887,0.301878,66.555455,2,1,6,0.37619,12
Wallaby,Wallaby,,3,12,15,3,12,15,7,0.307494,0.32506,255.628443,2,1,6,0.28022,12
W._Mark_Felt,W._Mark_Felt,,2,22,24,2,22,24,7,0.31836,0.340035,4828.737421,3,1,6,0.209957,11
Open_source,Open_source,,12,19,31,12,19,31,7,0.310699,0.329034,9266.844064,13,1,6,0.086895,1
Felice_Beato,Felice_Beato,,1,27,28,1,27,28,7,0.330238,0.354054,1497.572609,8,1,6,0.189459,11
Felix_the_Cat,Felix_the_Cat,,2,22,24,2,22,24,7,0.327331,0.349447,162.822272,13,1,6,0.168831,4
Ferdinandea,Ferdinandea,,1,6,7,1,6,7,7,0.298549,0.314858,42.530031,1,1,6,0.309524,5
Soil_structure,Soil_structure,,2,1,3,2,1,3,8,0.253692,0.263126,30.834921,7,1,6,0.5,5
Fetal_alcohol_spectrum_disorder,Fetal_alcohol_spectrum_disorder,,0,10,10,0,10,10,7,0.309897,0.328525,0,11,1,185,0.211111,12
Ffestiniog_Railway,Ffestiniog_Railway,,1,11,12,1,11,12,7,0.299963,0.318012,40.79579,0,1,6,0.190909,8
Snowdonia_National_Park,Snowdonia_National_Park,,2,5,7,2,5,7,7,0.299896,0.316094,67.488599,0,1,6,0.261905,5
Fieldfare,Fieldfare,,1,16,17,1,16,17,8,0.304904,0.323959,10.518933,2,1,6,0.25,12
Final_Fantasy_%28video_game%29,Final_Fantasy_%28video_game%29,,1,9,10,1,9,10,7,0.299771,0.317399,45.919952,13,1,186,0.233333,4
Space_station,Space_station,,13,10,23,13,10,23,7,0.295158,0.310637,2007.196104,13,1,6,0.084416,12
Final_Fantasy_Adventure,Final_Fantasy_Adventure,,0,5,5,0,5,5,7,0.291589,0.307457,0,13,1,187,0.55,4
Financial_statements,Financial_statements,,0,7,7,0,7,7,7,0.306918,0.325373,0,9,1,188,0.142857,10
Post-glacial_rebound,Post-glacial_rebound,,3,23,26,3,23,26,7,0.327596,0.349895,347.898999,7,1,6,0.172308,5
Firecrest,Firecrest,,1,9,10,1,9,10,7,0.3002,0.318499,26.708149,2,1,189,0.333333,12
Goldcrest,Goldcrest,,1,13,14,1,13,14,7,0.303775,0.321508,40.550852,2,1,189,0.25641,12
Mormon_Trail,Mormon_Trail,,1,9,10,1,9,10,7,0.309017,0.327802,17.479201,3,1,6,0.319444,0
Kochi_%28India%29,Kochi_%28India%29,,4,42,46,4,42,46,7,0.32954,0.354455,1551.441379,8,1,6,0.119601,5
Flag_of_Hong_Kong,Flag_of_Hong_Kong,,1,13,14,1,13,14,7,0.316348,0.336919,30.63516,8,1,6,0.301282,5
Flag_of_India,Flag_of_India,,3,21,24,3,21,24,7,0.326383,0.349182,349.347148,8,1,6,0.227273,5
Flag_of_Mexico,Flag_of_Mexico,,3,12,15,3,12,15,7,0.303148,0.321282,178.182926,6,1,6,0.269231,5
Flag_of_South_Africa,Flag_of_South_Africa,,3,13,16,3,13,16,7,0.309395,0.328654,153.72336,5,1,6,0.219048,5
Flemish_dialects,Flemish_dialects,,3,9,12,3,9,12,7,0.284411,0.300084,29.322608,10,1,6,0.566667,3
Hurricane_David,Hurricane_David,,1,17,18,1,17,18,7,0.308477,0.327817,23.204707,3,1,6,0.362745,5
North_Sea_flood_of_1953,North_Sea_flood_of_1953,,3,17,20,3,17,20,7,0.310176,0.330228,470.963219,10,1,6,0.257353,5
Tropical_Storm_Allison,Tropical_Storm_Allison,,3,18,21,3,18,21,6,0.320956,0.343192,116.903152,3,1,6,0.242105,5
Henry_H._Rogers,Henry_H._Rogers,,6,25,31,6,25,31,7,0.325675,0.347515,13590.009357,3,1,6,0.141026,11
Henry_Morrison_Flagler,Henry_Morrison_Flagler,,2,17,19,2,17,19,7,0.309371,0.329479,90.158004,3,1,6,0.272059,11
Overseas_Railroad,Overseas_Railroad,,1,10,11,1,10,11,7,0.305363,0.323903,18.020105,3,1,6,0.322222,8
Virginian_Railway,Virginian_Railway,,4,16,20,4,16,20,7,0.319288,0.339881,257.415633,3,1,6,0.212418,8
Floris_and_Blancheflour,Floris_and_Blancheflour,,0,5,5,0,5,5,8,0.284801,0.301007,0,6,1,190,0.25,3
Floyd_Mayweather_Jr.,Floyd_Mayweather_Jr.,,0,11,11,0,11,11,7,0.310514,0.33005,0,3,1,191,0.263636,11
Tin_whistle,Tin_whistle,,5,17,22,5,17,22,7,0.306032,0.324616,1591.566339,4,1,6,0.127451,2
Foie_gras,Foie_gras,,0,38,38,0,38,38,7,0.342657,0.368897,0,10,1,192,0.248222,4
Forensic_facial_reconstruction,Forensic_facial_reconstruction,,0,6,6,0,6,6,7,0.284921,0.299177,0,11,1,193,0.366667,0
Monaco_Grand_Prix,Monaco_Grand_Prix,,1,9,10,1,9,10,7,0.285634,0.301048,4632.381542,12,1,6,0.25,4
Forrest_Gump,Forrest_Gump,,5,15,20,5,15,20,7,0.31841,0.338604,688.182869,3,1,6,0.114035,4
Fort_de_Chartres,Fort_de_Chartres,,0,5,5,0,5,5,7,0.28321,0.298158,0,0,1,194,0.5,8
Forth,Forth,,0,5,5,0,5,5,8,0.229888,0.238623,0,13,1,195,0.3,1
Forth_Road_Bridge,Forth_Road_Bridge,,1,11,12,1,11,12,7,0.310961,0.329973,58.472907,0,1,6,0.254545,8
Island_Fox,Island_Fox,,1,14,15,1,14,15,7,0.30557,0.323623,57.916589,2,1,6,0.21978,12
Fractal,Fractal,,7,14,21,7,14,21,7,0.301077,0.31845,883.676615,9,1,6,0.047368,6
Frances_Oldham_Kelsey,Frances_Oldham_Kelsey,,0,5,5,0,5,5,7,0.296939,0.313864,0,3,1,196,0.3,11
IG_Farben_Building,IG_Farben_Building,,1,12,13,1,12,13,7,0.302086,0.319779,21.291308,10,1,6,0.280303,8
Franklin_B._Gowen,Franklin_B._Gowen,,0,6,6,0,6,6,7,0.29814,0.31512,0,3,1,197,0.066667,11
Social_anxiety,Social_anxiety,,2,6,8,2,6,8,7,0.295912,0.312479,63.149885,11,1,6,0.214286,12
Frederick_Hamilton-Temple-Blackwood%2C_1st_Marquess_of_Dufferin_and_Ava,Frederick_Hamilton-Temple-Blackwood%2C_1st_Marquess_of_Dufferin_and_Ava,,0,31,31,0,31,31,7,0.325441,0.349511,0,0,1,198,0.145161,11
Royal_Geographical_Society,Royal_Geographical_Society,,4,13,17,4,13,17,7,0.309607,0.327749,200.920897,0,1,6,0.154167,0
Niccol%C3%B2_Machiavelli,Niccol%C3%B2_Machiavelli,,14,10,24,14,10,24,7,0.296107,0.314057,856.538593,9,1,6,0.17381,11
Polar_ice_cap,Polar_ice_cap,,4,13,17,4,13,17,7,0.301077,0.318393,304.545788,7,1,6,0.342857,5
Water_resources,Water_resources,,4,19,23,4,19,23,7,0.317587,0.33975,457.600103,7,1,6,0.170996,5
Muhammad_Iqbal,Muhammad_Iqbal,,2,32,34,2,32,34,7,0.329728,0.355695,227.247515,8,1,6,0.17803,11
Zoroaster,Zoroaster,,9,28,37,9,28,37,7,0.316669,0.339172,1176.714918,1,1,6,0.139113,11
Friend_Directdebit,Friend_Directdebit,,1,1,2,1,1,2,1,1,1,0,14,2,200,0.5,0
Directdebit,Directdebit,,2,0,2,2,0,2,0,0,0,0,14,2,199,0.5,0
Sesame_Street,Sesame_Street,,3,28,31,3,28,31,6,0.335457,0.359279,728.903253,13,1,6,0.157471,4
Radish,Radish,,5,14,19,5,14,19,7,0.296215,0.312886,1120.682434,11,1,6,0.134503,12
Rhubarb,Rhubarb,,1,16,17,1,16,17,7,0.320221,0.341536,269.213617,11,1,6,0.1375,12
Fugu,Fugu,,1,22,23,1,22,23,7,0.321567,0.342705,38.626832,2,1,6,0.114625,12
Scheme_programming_language,Scheme_programming_language,,3,1,4,3,1,4,9,0.19527,0.200036,7.446677,13,1,6,0.333333,1
Fundamental_Rights_in_India,Fundamental_Rights_in_India,,0,20,20,0,20,20,7,0.304979,0.324682,0,9,1,201,0.144737,7
Fur_language,Fur_language,,0,4,4,0,4,4,7,0.280934,0.296813,0,5,1,202,0.666667,3
Ubuntu_%28Linux_distribution%29,Ubuntu_%28Linux_distribution%29,,2,10,12,2,10,12,7,0.281079,0.295824,600.84378,13,1,6,0.172727,1
GNU_Linux_naming_controversy,GNU_Linux_naming_controversy,,0,8,8,0,8,8,8,0.256532,0.268137,0,13,1,203,0.553571,1
Hubble_Deep_Field,Hubble_Deep_Field,,4,14,18,4,14,18,7,0.296975,0.313741,75.326915,7,1,6,0.340659,12
Galerina,Galerina,,0,2,2,0,2,2,8,0.243033,0.252026,0,11,1,204,0.5,12
Leaning_Tower_of_Pisa,Leaning_Tower_of_Pisa,,2,11,13,2,11,13,7,0.298242,0.315607,154.682596,7,1,6,0.128788,8
Gallery_of_the_Kings_and_Queens_of_England,Gallery_of_the_Kings_and_Queens_of_England,,0,34,34,0,34,34,7,0.287202,0.306184,0,0,1,205,0.168449,0
Gallimimus,Gallimimus,,0,14,14,0,14,14,8,0.299549,0.31615,0,2,1,206,0.362637,12
SimCity,SimCity,,2,35,37,2,35,37,6,0.33413,0.358263,942.096878,13,1,6,0.12381,4
Ultimatum_game,Ultimatum_game,,1,8,9,1,8,9,7,0.304904,0.322591,83.798584,9,1,6,0.160714,4
Ganges_shark,Ganges_shark,,0,9,9,0,9,9,7,0.291287,0.307442,0,8,1,207,0.277778,12
Gangtok,Gangtok,,3,33,36,3,33,36,7,0.322437,0.34473,225.56086,8,1,6,0.136364,5
Lhasa,Lhasa,,6,13,19,6,13,19,7,0.303216,0.321881,244.801258,8,1,6,0.169118,5
Garden_Gnome_Liberation_Front,Garden_Gnome_Liberation_Front,,0,2,2,0,2,2,7,0.273635,0.286956,0,10,1,208,1,7
Gas_metal_arc_welding,Gas_metal_arc_welding,,3,28,31,3,28,31,7,0.313559,0.334985,102.08091,7,1,6,0.19709,8
Liquid_crystal,Liquid_crystal,,5,11,16,5,11,16,7,0.28316,0.298421,237.165995,7,1,6,0.10989,12
Shielded_metal_arc_welding,Shielded_metal_arc_welding,,3,20,23,3,20,23,7,0.300898,0.319317,40.21264,7,1,6,0.238095,8
Gas_turbine-electric_locomotive,Gas_turbine-electric_locomotive,,1,7,8,1,7,8,7,0.285674,0.301639,154.38641,10,1,6,0.166667,8
General_Pershing_Zephyr,General_Pershing_Zephyr,,1,5,6,1,5,6,7,0.282116,0.296971,84.893492,3,1,6,0.233333,8
Gentoo_penguin,Gentoo_penguin,,0,13,13,0,13,13,7,0.295705,0.311204,0,2,1,209,0.269231,12
Glaciology,Glaciology,,3,11,14,3,11,14,7,0.295653,0.311394,155.947031,7,1,6,0.160256,5
Geography_of_Africa,Geography_of_Africa,,0,41,41,0,41,41,7,0.329863,0.356145,0,5,1,210,0.204268,5
Lake_Turkana,Lake_Turkana,,4,13,17,4,13,17,7,0.302718,0.321315,165.853277,5,1,6,0.191667,5
Geography_of_India,Geography_of_India,,2,60,62,2,60,62,7,0.333553,0.360854,1815.223033,8,1,6,0.103279,5
Geography_of_Ireland,Geography_of_Ireland,,1,33,34,1,33,34,7,0.325283,0.34842,114.709525,0,1,6,0.137311,5
Giant%27s_Causeway,Giant%27s_Causeway,,4,11,15,4,11,15,7,0.314166,0.333231,894.042729,0,1,6,0.242424,5
Geography_of_Texas,Geography_of_Texas,,0,23,23,0,23,23,7,0.315933,0.336131,0,7,1,211,0.116601,5
Soil_science,Soil_science,,5,14,19,5,14,19,7,0.299719,0.317001,533.495829,7,1,6,0.141667,5
Geology_of_Dorset,Geology_of_Dorset,,0,24,24,0,24,24,7,0.316673,0.337378,0,2,1,212,0.115942,5
New_Forest,New_Forest,,7,19,26,7,19,26,7,0.317986,0.338506,766.669887,0,1,6,0.128571,5
Geology_of_the_Grand_Canyon_area,Geology_of_the_Grand_Canyon_area,,1,53,54,1,53,54,7,0.323623,0.349537,85.311779,7,1,213,0.097135,5
Georg_Forster,Georg_Forster,,0,42,42,0,42,42,7,0.339956,0.366994,0,9,1,214,0.125436,11
Georg_von_Boeselager,Georg_von_Boeselager,,0,15,15,0,15,15,7,0.320224,0.341852,0,10,1,215,0.485714,0
George_Byron%2C_6th_Baron_Byron,George_Byron%2C_6th_Baron_Byron,,5,45,50,5,45,50,7,0.334103,0.360967,11474.947684,0,1,6,0.087347,11
George_Fox,George_Fox,,3,27,30,3,27,30,7,0.32144,0.344843,104.942624,0,1,6,0.169312,11
Order_of_St._Patrick,Order_of_St._Patrick,,1,22,23,1,22,23,7,0.314459,0.335371,38.409723,0,1,6,0.287879,0
George_Thomas_Coker,George_Thomas_Coker,,0,9,9,0,9,9,7,0.304521,0.32303,0,3,1,216,0.111111,11
Mount_Rushmore,Mount_Rushmore,,4,33,37,4,33,37,7,0.322745,0.344477,11024.591202,3,1,6,0.074811,5
South_Ossetia,South_Ossetia,,8,17,25,8,17,25,7,0.310057,0.330693,34.902858,10,1,6,0.312253,5
Ho_Chi_Minh_City,Ho_Chi_Minh_City,,13,18,31,13,18,31,7,0.314825,0.336602,546.29379,8,1,6,0.200855,5
Merseburg_Incantations,Merseburg_Incantations,,1,5,6,1,5,6,8,0.275445,0.289042,74.772017,0,1,6,0.2,3
Ghost_Dance,Ghost_Dance,,2,9,11,2,9,11,7,0.299144,0.315985,126.971261,3,1,6,0.166667,14
Giant_Hogweed,Giant_Hogweed,,0,7,7,0,7,7,7,0.293352,0.30892,0,11,1,217,0.261905,12
Washington_Metro,Washington_Metro,,3,15,18,3,15,18,7,0.307774,0.325977,222.047368,3,1,6,0.084559,8
Rock_of_Gibraltar,Rock_of_Gibraltar,,1,10,11,1,10,11,7,0.310129,0.328984,10.953383,3,1,6,0.388889,5
Gilles_Villeneuve,Gilles_Villeneuve,,1,5,6,1,5,6,7,0.285734,0.300923,44.180596,3,1,6,0.466667,11
Hubbard_Glacier,Hubbard_Glacier,,1,4,5,1,4,5,8,0.276008,0.28943,12.872612,3,1,6,0,5
Jocelin,Jocelin,,1,10,11,1,10,11,7,0.29443,0.31142,18.062531,0,1,6,0.222222,11
Still_Game,Still_Game,,1,15,16,1,15,16,7,0.308665,0.327381,75.022856,13,1,6,0.17619,4
Glastonbury_Festival,Glastonbury_Festival,,3,14,17,3,14,17,7,0.300341,0.317724,205.445423,4,1,6,0.085714,2
Gliese_876_b,Gliese_876_b,,3,17,20,3,17,20,7,0.297979,0.315721,44.605985,7,1,6,0.375817,12
Gliese_876_c,Gliese_876_c,,3,17,20,3,17,20,7,0.282982,0.299471,10.741319,7,1,6,0.388889,12
Global,Global,,1,6,7,1,6,7,7,0.297258,0.313344,34.70381,7,1,6,0.166667,7
Global_spread_of_H5N1,Global_spread_of_H5N1,,1,89,90,1,89,90,7,0.359429,0.392695,131.668666,8,1,6,0.164709,7
