Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,clustering,subject,subject_number
Great_Salt_Lake,Great_Salt_Lake,,9,15,24,9,15,24,7,0.303852,0.32149,822.383626,9,1,6,0.099567,6,6
Lake_Baikal,Lake_Baikal,,9,19,28,9,19,28,7,0.314093,0.334107,2201.900196,7,1,6,0.092391,6,6
Death_Valley_National_Park,Death_Valley_National_Park,,4,52,56,4,52,56,7,0.344728,0.371701,1223.659903,9,1,6,0.083117,6,6
Snowball_Earth,Snowball_Earth,,8,23,31,8,23,31,7,0.304537,0.323435,494.515883,9,1,6,0.256614,6,6
Talc,Talc,,6,23,29,6,23,29,7,0.323802,0.346613,557.847814,9,1,6,0.122507,6,6
Decade_Volcanoes,Decade_Volcanoes,,3,28,31,3,28,31,7,0.318936,0.342545,1531.655974,0,1,6,0.153439,6,6
Mount_Nyiragongo,Mount_Nyiragongo,,2,11,13,2,11,13,7,0.298088,0.316483,60.653351,8,1,6,0.272727,6,6
Mount_Rainier,Mount_Rainier,,7,12,19,7,12,19,7,0.306865,0.325712,503.954285,11,1,6,0.1125,6,6
Mount_Unzen,Mount_Unzen,,2,6,8,2,6,8,7,0.29641,0.31295,27.837039,10,1,6,0.309524,6,6
Sakurajima,Sakurajima,,2,7,9,2,7,9,7,0.290048,0.305484,557.604262,9,1,6,0.285714,6,6
Ulawun,Ulawun,,2,2,4,2,2,4,7,0.271843,0.284112,0,0,1,6,0.833333,6,6
Defaka,Defaka,,0,2,2,0,2,2,7,0.277341,0.290722,0,3,1,144,1,6,6
Defense_of_Sihang_Warehouse,Defense_of_Sihang_Warehouse,,0,10,10,0,10,10,7,0.301532,0.320116,0,10,1,145,0.222222,7,7
Flag_of_the_Republic_of_China,Flag_of_the_Republic_of_China,,4,16,20,4,16,20,7,0.31058,0.330008,109.876833,10,1,6,0.395425,6,6
Velociraptor,Velociraptor,,7,33,40,7,33,40,7,0.315609,0.33665,1097.96949,7,1,6,0.178151,14,14
Fiction,Fiction,,31,16,47,31,16,47,7,0.304354,0.322826,3913.024553,3,1,6,0.054588,9,9
Osiris,Osiris,,3,12,15,3,12,15,7,0.28632,0.301371,2222.339159,2,1,6,0.065934,13,13
Waheguru,Waheguru,,3,5,8,3,5,8,8,0.277462,0.291393,6.11978,2,1,6,0.452381,13,13
Indira_Gandhi,Indira_Gandhi,,12,16,28,12,16,28,7,0.30456,0.323585,657.10968,10,1,6,0.158333,12,12
Demand_Note,Demand_Note,,1,12,13,1,12,13,7,0.308829,0.326884,34.391828,11,1,6,0.280303,1,1
Democratic_Action_Party,Democratic_Action_Party,,3,2,5,3,2,5,8,0.263093,0.273938,0,10,1,6,0.833333,2,2
Parliament_of_Malaysia,Parliament_of_Malaysia,,5,13,18,5,13,18,7,0.298747,0.31639,14407.624738,10,1,6,0.263736,2,2
Okapi,Okapi,,2,18,20,2,18,20,7,0.307005,0.327517,156.301967,7,1,6,0.147059,14,14
Denis_Law,Denis_Law,,1,9,10,1,9,10,7,0.290422,0.306302,30.041636,1,1,6,0.152778,12,12
Sk%C3%A5neland,Sk%C3%A5neland,,3,6,9,3,6,9,8,0.28922,0.305314,116.168938,13,1,6,0.142857,7,7
Dennis_Ritchie,Dennis_Ritchie,,2,8,10,2,8,10,7,0.279009,0.294073,774.24533,5,1,6,0.180556,12,12
Sunflower,Sunflower,,14,32,46,14,32,46,7,0.340672,0.365779,3247.128824,6,1,6,0.089323,14,14
Desert_locust,Desert_locust,,2,46,48,2,46,48,7,0.328925,0.355234,224.425997,8,1,6,0.156028,14,14
Pontiac%27s_Rebellion,Pontiac%27s_Rebellion,,4,19,23,4,19,23,6,0.323054,0.344902,204.756016,11,1,6,0.216667,7,7
Super_Bowl_XL,Super_Bowl_XL,,4,35,39,4,35,39,7,0.33973,0.365633,6963.797083,13,1,6,0.203361,5,5
The_Temptations,The_Temptations,,2,21,23,2,21,23,7,0.321058,0.341357,1294.543643,11,1,6,0.142857,11,11
Dewey_Square,Dewey_Square,,0,1,1,0,1,1,7,0.248331,0.257502,0,11,1,146,0,6,6
Diamond_simulant,Diamond_simulant,,3,38,41,3,38,41,7,0.331969,0.356398,11010.623902,9,1,6,0.172831,14,14
Diamond_cut,Diamond_cut,,1,26,27,1,26,27,7,0.335568,0.360361,124.676989,4,1,6,0.210769,14,14
Diane_Keaton,Diane_Keaton,,2,12,14,2,12,14,7,0.310247,0.329091,62.301703,11,1,6,0.174242,12,12
I_Ching,I_Ching,,3,7,10,3,7,10,8,0.286928,0.302019,69.542498,3,1,6,0.25,13,13
The_Fairy-Queen,The_Fairy-Queen,,2,9,11,2,9,11,8,0.28314,0.298404,473.465383,1,1,6,0.083333,9,9
Venus_and_Adonis_%28opera%29,Venus_and_Adonis_%28opera%29,,3,9,12,3,9,12,7,0.285051,0.300996,112.736363,1,1,6,0.208333,11,11
Differential_geometry_and_topology,Differential_geometry_and_topology,,0,5,5,0,5,5,8,0.268953,0.283178,0,3,1,147,0.5,10,10
Manifold,Manifold,,7,13,20,7,13,20,7,0.282568,0.298734,396.136254,3,1,6,0.20915,10,10
Diffuse_interstellar_band,Diffuse_interstellar_band,,0,8,8,0,8,8,7,0.295619,0.311501,0,9,1,148,0.196429,14,14
Dilophosaurus,Dilophosaurus,,2,12,14,2,12,14,8,0.297192,0.313533,20.361345,7,1,6,0.416667,14,14
Dimetrodon,Dimetrodon,,5,12,17,5,12,17,7,0.294665,0.311375,374.057024,7,1,6,0.487179,14,14
Spinosaurus,Spinosaurus,,5,21,26,5,21,26,7,0.31368,0.334722,374.912874,7,1,6,0.270563,14,14
Giganotosaurus,Giganotosaurus,,3,16,19,3,16,19,7,0.301682,0.318659,33.197736,7,1,6,0.341667,14,14
Iguanodon,Iguanodon,,7,23,30,7,23,30,7,0.321007,0.342699,761.818417,7,1,6,0.207672,14,14
Indricotherium,Indricotherium,,2,10,12,2,10,12,8,0.285594,0.30117,193.62423,7,1,6,0.204545,14,14
King_Kong_%281933_film%29,King_Kong_%281933_film%29,,3,19,22,3,19,22,7,0.31657,0.33599,3422.632607,7,1,6,0.105263,5,5
Maiasaura,Maiasaura,,1,14,15,1,14,15,8,0.287865,0.303338,18.726427,7,1,6,0.362637,14,14
Mammoth,Mammoth,,13,29,42,13,29,42,7,0.333388,0.358036,2761.381988,7,1,6,0.14359,14,14
Protoceratops,Protoceratops,,5,13,18,5,13,18,8,0.294344,0.310296,20.551634,7,1,6,0.4,14,14
Directive_Principles_in_India,Directive_Principles_in_India,,0,10,10,0,10,10,7,0.292315,0.309094,0,10,1,149,0.055556,2,2
Rupee,Rupee,,4,13,17,4,13,17,7,0.293343,0.309561,1322.445346,10,1,6,0.175,1,1
Sardar_Vallabhbhai_Patel,Sardar_Vallabhbhai_Patel,,5,24,29,5,24,29,7,0.321848,0.344862,5160.453055,10,1,6,0.232308,12,12
Dixie_Mission,Dixie_Mission,,1,13,14,1,13,14,7,0.309466,0.330172,10.034604,11,1,6,0.474359,7,7
Mendelevium,Mendelevium,,8,15,23,8,15,23,7,0.283081,0.299998,91.445508,9,1,6,0.325,14,14
Extinct_birds,Extinct_birds,,1,39,40,1,39,40,7,0.318435,0.339667,14435.112486,7,1,6,0.061404,14,14
Gerald_Durrell,Gerald_Durrell,,6,45,51,6,45,51,7,0.342225,0.369452,6354.257205,7,1,6,0.11256,12,12
Jersey_Zoological_Park,Jersey_Zoological_Park,,2,12,14,2,12,14,7,0.292159,0.307545,114.652886,7,1,6,0.143939,6,6
Mixed-breed_dog,Mixed-breed_dog,,2,10,12,2,10,12,7,0.315094,0.334285,103.302263,7,1,6,0.227273,14,14
Domestic_AC_power_plugs_and_sockets,Domestic_AC_power_plugs_and_sockets,,0,50,50,0,50,50,7,0.348667,0.377491,0,0,1,150,0.195918,4,4
Donald_Duck,Donald_Duck,,3,54,57,3,54,57,7,0.350631,0.379405,553.549086,13,1,6,0.257576,5,5
Donald_Knuth,Donald_Knuth,,3,10,13,3,10,13,7,0.297782,0.31455,1005.919144,5,1,6,0.106061,12,12
Emacs,Emacs,,6,17,23,6,17,23,7,0.287294,0.303477,997.437239,5,1,6,0.210526,8,8
Tim_Berners-Lee,Tim_Berners-Lee,,8,10,18,8,10,18,7,0.304263,0.322587,2229.158274,5,1,6,0.17619,12,12
Miles_Davis,Miles_Davis,,9,19,28,9,19,28,7,0.303625,0.322939,593.009465,11,1,6,0.175889,12,12
Kakapo,Kakapo,,4,27,31,4,27,31,7,0.302695,0.321883,1940.576143,7,1,6,0.16133,14,14
Mount_Kilimanjaro,Mount_Kilimanjaro,,9,11,20,9,11,20,7,0.309702,0.329139,1709.54519,8,1,6,0.111111,6,6
Eurasian_Collared_Dove,Eurasian_Collared_Dove,,2,16,18,2,16,18,7,0.310818,0.329009,95.816782,7,1,6,0.132353,14,14
Pink_Pigeon,Pink_Pigeon,,4,7,11,4,7,11,7,0.281469,0.294914,34.46351,7,1,6,0.3,14,14
Wood_Pigeon,Wood_Pigeon,,4,12,16,4,12,16,7,0.301368,0.318913,35.835998,7,1,6,0.32967,14,14
White_cliffs_of_Dover,White_cliffs_of_Dover,,3,7,10,3,7,10,7,0.304835,0.322924,17.011256,1,1,6,0.571429,6,6
Dr._Seuss,Dr._Seuss,,3,18,21,3,18,21,7,0.318535,0.339751,6803.233008,13,1,6,0.169591,12,12
The_Cat_in_the_Hat,The_Cat_in_the_Hat,,2,2,4,2,2,4,8,0.254217,0.264599,1366.919775,4,1,6,0,9,9
The_Lorax,The_Lorax,,1,7,8,1,7,8,7,0.281313,0.294869,33.999361,3,1,6,0,9,9
Draughts,Draughts,,0,9,9,0,9,9,7,0.300081,0.318846,0,2,1,151,0.277778,5,5
GlaxoSmithKline,GlaxoSmithKline,,6,13,19,6,13,19,7,0.319338,0.339675,1039.368888,3,1,6,0.111111,1,1
Driving_on_the_left_or_right,Driving_on_the_left_or_right,,0,255,255,0,255,255,6,0.383125,0.430543,0,8,1,152,0.105435,4,4
Palau,Palau,,17,26,43,17,26,43,7,0.331806,0.356007,3367.197245,8,1,6,0.206349,6,6
Drosera_anglica,Drosera_anglica,,1,13,14,1,13,14,7,0.317239,0.337075,4596.203063,7,1,6,0.198718,14,14
Soil_pH,Soil_pH,,1,22,23,1,22,23,7,0.308994,0.328569,97.884168,9,1,6,0.221344,6,6
Sundew,Sundew,,5,42,47,5,42,47,7,0.343676,0.370544,15104.507665,7,1,6,0.129798,14,14
Drum_and_bass,Drum_and_bass,,5,16,21,5,16,21,7,0.314239,0.334109,18397.538378,11,1,6,0.199346,11,11
Garage_%28dance_music%29,Garage_%28dance_music%29,,1,8,9,1,8,9,7,0.305893,0.324061,9.11193,11,1,6,0.392857,11,11
The_Supremes,The_Supremes,,4,14,18,4,14,18,7,0.315978,0.335835,5616.265508,11,1,6,0.1875,11,11
Matsuo_Bash%C5%8D,Matsuo_Bash%C5%8D,,3,2,5,3,2,5,7,0.278262,0.290869,10839.748484,10,1,6,0.333333,12,12
Dualism_%28philosophy_of_mind%29,Dualism_%28philosophy_of_mind%29,,1,16,17,1,16,17,7,0.301749,0.319856,4596.506439,3,1,6,0.1875,13,13
Eliminative_materialism,Eliminative_materialism,,1,12,13,1,12,13,7,0.307611,0.325569,78.693507,3,1,6,0.160256,13,13
Jerry_Fodor,Jerry_Fodor,,5,7,12,5,7,12,7,0.302831,0.32062,281.898848,3,1,6,0.244444,12,12
Osaka,Osaka,,20,33,53,20,33,53,7,0.335596,0.36021,4374.881137,10,1,6,0.14686,6,6
Rutherfordium,Rutherfordium,,7,19,26,7,19,26,7,0.301032,0.318857,304.468352,9,1,6,0.271053,14,14
Humus,Humus,,4,7,11,4,7,11,7,0.276196,0.289973,74.883682,9,1,6,0.145455,6,6
Kylie_Minogue,Kylie_Minogue,,6,30,36,6,30,36,6,0.336097,0.360352,13322.059353,11,1,6,0.162298,12,12
Durian,Durian,,1,33,34,1,33,34,7,0.321772,0.345139,237.258819,10,1,6,0.148674,5,5
High_German_consonant_shift,High_German_consonant_shift,,2,9,11,2,9,11,7,0.285413,0.300104,78.016166,13,1,6,0.166667,9,9
Erbium,Erbium,,10,23,33,10,23,33,7,0.302967,0.32302,695.259783,9,1,6,0.250712,14,14
Holmium,Holmium,,7,27,34,7,27,34,7,0.307844,0.328995,385.831303,9,1,6,0.237685,14,14
E.T._the_Extra-Terrestrial_%28Atari_2600%29,E.T._the_Extra-Terrestrial_%28Atari_2600%29,,0,7,7,0,7,7,7,0.290348,0.304706,0,11,1,153,0,5,5
E._E._Cummings,E._E._Cummings,,7,21,28,7,21,28,7,0.31175,0.331984,2720.743275,3,1,6,0.125,12,12
Modernist_poetry_in_English,Modernist_poetry_in_English,,3,51,54,3,51,54,7,0.341418,0.369829,1341.213106,3,1,6,0.140649,9,9
E._P._Wigner,E._P._Wigner,,0,9,9,0,9,9,7,0.291979,0.307973,0,9,1,154,0.222222,12,12
EMD_BL2,EMD_BL2,,0,5,5,0,5,5,7,0.290244,0.306633,0,11,1,155,0.4,4,4
Florida_East_Coast_Railway,Florida_East_Coast_Railway,,4,17,21,4,17,21,7,0.30956,0.329089,5706.218789,11,1,6,0.199346,4,4
EMD_GP30,EMD_GP30,,0,8,8,0,8,8,7,0.297746,0.315003,0,11,1,156,0.321429,4,4
White-tailed_Eagle,White-tailed_Eagle,,2,20,22,2,20,22,7,0.31077,0.330835,941.416035,7,1,6,0.226316,14,14
Earless_seal,Earless_seal,,0,4,4,0,4,4,8,0.25532,0.266666,0,7,1,157,1,14,14
Effects_of_nuclear_explosions,Effects_of_nuclear_explosions,,1,16,17,1,16,17,7,0.304354,0.322298,600.896506,9,1,6,0.204167,7,7
Tsar_Bomba,Tsar_Bomba,,5,8,13,5,8,13,7,0.289882,0.305942,110.489757,9,1,6,0.19697,7,7
Earwax,Earwax,,0,16,16,0,16,16,7,0.305992,0.324594,0,7,1,158,0.116667,14,14
Eastern_Roman_Empire,Eastern_Roman_Empire,,0,5,5,0,5,5,7,0.28146,0.296127,0,4,1,159,0.35,7,7
Rail_transport_in_India,Rail_transport_in_India,,2,26,28,2,26,28,7,0.317438,0.33939,141.559637,10,1,6,0.232194,4,4
Economy_of_Pakistan,Economy_of_Pakistan,,2,46,48,2,46,48,6,0.340386,0.366325,328.652242,10,1,6,0.093085,1,1
Economy_of_Scotland,Economy_of_Scotland,,0,49,49,0,49,49,6,0.352394,0.380818,0,1,1,160,0.181548,1,1
Economy_of_the_Iroquois,Economy_of_the_Iroquois,,0,9,9,0,9,9,7,0.313007,0.331827,0,6,1,161,0.236111,1,1
Economy_of_the_Republic_of_Ireland,Economy_of_the_Republic_of_Ireland,,1,61,62,1,61,62,6,0.353567,0.382421,656.447249,9,1,6,0.116341,1,1
Shining_Path,Shining_Path,,6,17,23,6,17,23,7,0.312351,0.333406,199.290068,0,1,6,0.221429,7,7
Marcel_Proust,Marcel_Proust,,12,13,25,12,13,25,7,0.299697,0.318155,421.504517,3,1,6,0.121212,12,12
The_Picture_of_Dorian_Gray,The_Picture_of_Dorian_Gray,,1,17,18,1,17,18,7,0.31058,0.330047,63.259896,3,1,6,0.124183,9,9
Potassium_iodide,Potassium_iodide,,6,13,19,6,13,19,7,0.300541,0.317665,284.993104,9,1,6,0.143382,14,14
Edwin_of_Northumbria,Edwin_of_Northumbria,,7,14,21,7,14,21,8,0.289303,0.306024,3572.539117,1,1,6,0.137255,12,12
Edmonton,Edmonton,,0,20,20,0,20,20,7,0.315638,0.336515,0,11,1,162,0.189474,6,6
Edmund_Hillary,Edmund_Hillary,,4,14,18,4,14,18,7,0.321058,0.341496,519.964929,10,1,6,0.219048,12,12
Tenzing_Norgay,Tenzing_Norgay,,4,8,12,4,8,12,7,0.281391,0.295616,15.305192,10,1,6,0.472222,12,12
Educational_psychology,Educational_psychology,,3,15,18,3,15,18,7,0.297149,0.314626,760.837154,3,1,6,0.1875,2,2
Education_in_the_United_States,Education_in_the_United_States,,3,80,83,3,80,83,7,0.351849,0.38202,21919.838277,11,1,6,0.060802,6,6
Household_income_in_the_United_States,Household_income_in_the_United_States,,3,17,20,3,17,20,7,0.326883,0.348913,133.271187,11,1,6,0.27451,1,1
List_of_areas_in_the_National_Park_System_of_the_United_States,List_of_areas_in_the_National_Park_System_of_the_United_States,,2,21,23,2,21,23,7,0.312785,0.332594,22889.200106,11,1,6,0.116883,6,6
Margin_of_error,Margin_of_error,,2,3,5,2,3,5,8,0.273236,0.286563,184.123584,11,1,6,0.1,10,10
Separation_of_powers_under_the_United_States_Constitution,Separation_of_powers_under_the_United_States_Constitution,,1,25,26,1,25,26,7,0.308594,0.329454,38.770011,11,1,6,0.12,2,2
Kohlberg%27s_stages_of_moral_development,Kohlberg%27s_stages_of_moral_development,,2,10,12,2,10,12,8,0.297062,0.312984,155.845309,3,1,6,0.113636,13,13
Pedagogy,Pedagogy,,4,5,9,4,5,9,7,0.283279,0.29766,148.355284,3,1,6,0.055556,2,2
Ralph_Nader,Ralph_Nader,,4,27,31,4,27,31,7,0.325596,0.349213,1192.702441,11,1,6,0.132258,12,12
Penda_of_Mercia,Penda_of_Mercia,,4,14,18,4,14,18,7,0.302854,0.321249,305.702047,1,1,6,0.233333,12,12
Effect_of_Hurricane_Katrina_on_New_Orleans,Effect_of_Hurricane_Katrina_on_New_Orleans,,3,19,22,3,19,22,7,0.312254,0.332454,234.992528,11,1,6,0.21345,6,6
Levee_failures_in_Greater_New_Orleans%2C_2005,Levee_failures_in_Greater_New_Orleans%2C_2005,,3,7,10,3,7,10,7,0.283497,0.298567,16.541675,11,1,6,0.357143,7,7
Meteorological_history_of_Hurricane_Katrina,Meteorological_history_of_Hurricane_Katrina,,3,17,20,3,17,20,7,0.31187,0.331243,211.751237,11,1,6,0.330882,6,6
Yellow_fever,Yellow_fever,,16,21,37,16,21,37,7,0.325048,0.347967,1532.7387,0,1,6,0.14795,14,14
Effects_of_global_warming,Effects_of_global_warming,,2,46,48,2,46,48,7,0.346822,0.373802,252.030355,9,1,6,0.147343,6,6
History_of_nuclear_weapons,History_of_nuclear_weapons,,2,64,66,2,64,66,6,0.359716,0.388707,1577.739076,13,1,6,0.158654,7,7
Trinity_test,Trinity_test,,5,13,18,5,13,18,6,0.325152,0.345104,180.483291,9,1,6,0.283088,7,7
Tofu,Tofu,,4,36,40,4,36,40,7,0.338031,0.362636,388.853998,6,1,6,0.161411,5,5
Giza_pyramid_complex,Giza_pyramid_complex,,2,7,9,2,7,9,7,0.285654,0.300229,38.416731,2,1,6,0.5,4,4
Hatshepsut,Hatshepsut,,4,9,13,4,9,13,7,0.298417,0.313821,305.158482,2,1,6,0.096154,12,12
Eifel_Aqueduct,Eifel_Aqueduct,,0,16,16,0,16,16,7,0.307616,0.326953,0,4,1,163,0.208333,4,4
Fermium,Fermium,,7,19,26,7,19,26,7,0.292117,0.309792,101.173057,9,1,6,0.328947,14,14
El_Hatillo_Municipality%2C_Miranda,El_Hatillo_Municipality%2C_Miranda,,0,32,32,0,32,32,7,0.326253,0.349127,0,0,1,164,0.086694,6,6
Sparrowhawk,Sparrowhawk,,3,11,14,3,11,14,7,0.287783,0.302904,170.600972,7,1,6,0.291209,14,14
Eldfell,Eldfell,,2,17,19,2,17,19,7,0.325675,0.346588,4739.94969,9,1,6,0.183824,6,6
Iceland_hotspot,Iceland_hotspot,,1,5,6,1,5,6,7,0.285815,0.300452,6.402354,9,1,6,0.266667,6,6
Surtsey,Surtsey,,2,21,23,2,21,23,7,0.307868,0.326869,6935.963781,7,1,6,0.057143,6,6
Isospin,Isospin,,2,7,9,2,7,9,7,0.276252,0.290175,58.812611,9,1,6,0.535714,14,14
William_Gilbert,William_Gilbert,,4,10,14,4,10,14,7,0.303103,0.320711,644.390094,9,1,6,0.175824,12,12
Optical_fiber,Optical_fiber,,8,10,18,8,10,18,8,0.289758,0.30625,1307.930067,9,1,6,0.111111,14,14
Superconductivity,Superconductivity,,15,29,44,15,29,44,7,0.303057,0.323515,3727.970732,9,1,6,0.12753,14,14
Mechanical_work,Mechanical_work,,13,8,21,13,8,21,8,0.269979,0.284738,225.132218,9,1,6,0.281046,14,14
Electron_beam_welding,Electron_beam_welding,,2,5,7,2,5,7,7,0.287722,0.302379,74.059309,9,1,6,0.2,4,4
Electronic_amplifier,Electronic_amplifier,,0,5,5,0,5,5,8,0.269113,0.28235,0,9,1,165,0.15,4,4
Semiconductor_device,Semiconductor_device,,4,21,25,4,21,25,7,0.320171,0.341499,830.62087,9,1,6,0.147619,4,4
Elementary_group_theory,Elementary_group_theory,,1,3,4,1,3,4,8,0.251645,0.262886,7.39437,3,1,6,0.666667,10,10
Ganesha,Ganesha,,6,18,24,6,18,24,7,0.311057,0.3306,1662.205976,10,1,6,0.135714,13,13
Tooth_development,Tooth_development,,2,18,20,2,18,20,7,0.301974,0.320393,547.312248,6,1,6,0.084967,14,14
Elephant_bird,Elephant_bird,,1,10,11,1,10,11,7,0.309797,0.327936,26.174737,7,1,6,0.218182,14,14
Elephant_shrew,Elephant_shrew,,1,9,10,1,9,10,7,0.290069,0.306705,5851.491775,7,1,6,0.416667,14,14
Elfin-woods_Warbler,Elfin-woods_Warbler,,0,23,23,0,23,23,7,0.32565,0.346811,0,7,1,166,0.171937,14,14
Mongoose,Mongoose,,5,22,27,5,22,27,7,0.332132,0.355448,1548.002399,7,1,6,0.15812,14,14
Elias_Ashmole,Elias_Ashmole,,1,16,17,1,16,17,7,0.313996,0.333735,24.891846,1,1,6,0.166667,12,12
Elizabeth_Fry,Elizabeth_Fry,,2,12,14,2,12,14,7,0.299653,0.31771,87.150453,1,1,6,0.159091,12,12
Elizabethan_Poor_Law_%281601%29,Elizabethan_Poor_Law_%281601%29,,0,5,5,0,5,5,7,0.291119,0.306933,0,1,1,167,0.3,7,7
Muhammad_Ali,Muhammad_Ali,,5,8,13,5,8,13,7,0.297083,0.314458,44.246425,11,1,6,0.233333,12,12
GNU_Project,GNU_Project,,5,3,8,5,3,8,8,0.24154,0.251043,19.021534,5,1,6,0.666667,8,8
OpenBSD,OpenBSD,,5,13,18,5,13,18,8,0.279644,0.294414,743.498158,5,1,6,0.220833,8,8
X_Window_System,X_Window_System,,13,7,20,13,7,20,8,0.262293,0.275063,1706.308284,5,1,6,0.205882,8,8
Stuttering,Stuttering,,4,29,33,4,29,33,7,0.332513,0.356402,1718.722427,3,1,6,0.075758,9,9
Emma_Roberts,Emma_Roberts,,0,1,1,0,1,1,8,0.257036,0.267956,0,11,1,168,0,12,12
Empires__Dawn_of_the_Modern_World,Empires__Dawn_of_the_Modern_World,,0,22,22,0,22,22,7,0.334571,0.359332,0,5,1,169,0.251082,5,5
Vestigial_structure,Vestigial_structure,,3,14,17,3,14,17,8,0.298417,0.314639,533.858223,7,1,6,0.1,14,14
Endoscopic_foreign_body_retrieval,Endoscopic_foreign_body_retrieval,,0,3,3,0,3,3,7,0.258346,0.268543,0,9,1,170,0,14,14
Measurement,Measurement,,11,12,23,11,12,23,7,0.311942,0.331177,1257.610828,3,1,6,0.105263,10,10
Gustav_Holst,Gustav_Holst,,3,36,39,3,36,39,7,0.336543,0.36131,4592.713873,9,1,6,0.130631,12,12
L._S._Lowry,L._S._Lowry,,3,8,11,3,8,11,7,0.295115,0.312304,584.925691,1,1,6,0.375,12,12
National_parks_of_England_and_Wales,National_parks_of_England_and_Wales,,4,26,30,4,26,30,7,0.331317,0.353846,16385.967151,1,1,6,0.081197,6,6
England_expects_that_every_man_will_do_his_duty,England_expects_that_every_man_will_do_his_duty,,1,15,16,1,15,16,7,0.315609,0.33608,14.927896,1,1,6,0.290476,7,7
Horatio_Nelson%2C_1st_Viscount_Nelson,Horatio_Nelson%2C_1st_Viscount_Nelson,,11,42,53,11,42,53,7,0.335235,0.361623,5798.20946,1,1,6,0.139881,12,12
HTTP_cookie,HTTP_cookie,,3,14,17,3,14,17,7,0.307891,0.327969,14400.223105,5,1,6,0.228571,8,8
English_monarchs_family_tree,English_monarchs_family_tree,,0,3,3,0,3,3,8,0.259936,0.27217,0,1,1,171,0.333333,7,7
George_Herbert,George_Herbert,,2,14,16,2,14,16,7,0.303057,0.321095,30.386744,1,1,6,0.125,12,12
Irish_poetry,Irish_poetry,,4,18,22,4,18,22,7,0.299941,0.318627,4321.088952,3,1,6,0.121053,9,9
Pre-Raphaelite_Brotherhood,Pre-Raphaelite_Brotherhood,,3,7,10,3,7,10,7,0.292708,0.309963,37.923363,1,1,6,0.180556,0,0
Typewriter,Typewriter,,3,9,12,3,9,12,7,0.288295,0.30399,139.890312,13,1,6,0.083333,4,4
Work_%28thermodynamics%29,Work_%28thermodynamics%29,,3,6,9,3,6,9,8,0.268299,0.28181,96.395555,9,1,6,0.404762,14,14
Equal_Protection_Clause,Equal_Protection_Clause,,1,23,24,1,23,24,6,0.319389,0.341149,95.691533,11,1,6,0.20751,2,2
Thulium,Thulium,,6,19,25,6,19,25,7,0.279702,0.297031,19.689379,9,1,6,0.368421,14,14
Layla,Layla,,1,7,8,1,7,8,7,0.312182,0.330433,4.407223,11,1,6,0.404762,11,11
Scattered_disc,Scattered_disc,,4,5,9,4,5,9,8,0.268548,0.280907,10.456397,9,1,6,0.690476,14,14
Imagism,Imagism,,5,20,25,5,20,25,7,0.322463,0.343996,511.054836,3,1,6,0.209524,9,9
The_Old_Man_and_the_Sea,The_Old_Man_and_the_Sea,,2,16,18,2,16,18,7,0.320728,0.34127,610.501938,3,1,6,0.143382,9,9
J._J._Thomson,J._J._Thomson,,3,12,15,3,12,15,7,0.308923,0.327311,365.496359,1,1,6,0.192308,12,12
Eruption_column,Eruption_column,,5,10,15,5,10,15,7,0.287334,0.302737,161.079517,9,1,6,0.115385,6,6
Richard_O%27Connor,Richard_O%27Connor,,1,35,36,1,35,36,6,0.337608,0.364196,49.993758,13,1,6,0.241176,7,7
Eskimo,Eskimo,,6,9,15,6,9,15,7,0.295029,0.311054,232.071992,7,1,6,0.142857,6,6
Esox,Esox,,0,19,19,0,19,19,7,0.307827,0.327163,0,7,1,172,0.178363,14,14
Mole_%28animal%29,Mole_%28animal%29,,3,18,21,3,18,21,7,0.315658,0.33667,520.22711,7,1,6,0.186842,14,14
Lavender,Lavender,,3,14,17,3,14,17,7,0.314337,0.336093,391.70773,6,1,6,0.172794,14,14
Soddo_language,Soddo_language,,1,4,5,1,4,5,7,0.279779,0.294872,24.498981,3,1,6,0.25,9,9
Ethiopian_Wolf,Ethiopian_Wolf,,1,9,10,1,9,10,8,0.285815,0.301769,30.871623,7,1,6,0.366667,14,14
Eurasian_Bullfinch,Eurasian_Bullfinch,,0,9,9,0,9,9,8,0.297768,0.314706,0,7,1,173,0.305556,14,14
Eurasian_Jay,Eurasian_Jay,,1,15,16,1,15,16,7,0.306703,0.327128,263.627041,7,1,6,0.225,14,14
Tawny_Owl,Tawny_Owl,,2,12,14,2,12,14,7,0.301099,0.318341,88.826473,7,1,6,0.224359,14,14
Eurasian_Oystercatcher,Eurasian_Oystercatcher,,0,19,19,0,19,19,7,0.324167,0.346984,0,7,1,174,0.248538,14,14
Luxembourg_%28city%29,Luxembourg_%28city%29,,3,24,27,3,24,27,7,0.31851,0.341429,526.516615,4,1,6,0.265,6,6
European_Greenfinch,European_Greenfinch,,0,12,12,0,12,12,7,0.307663,0.327623,0,7,1,175,0.348485,14,14
European_Kingfisher,European_Kingfisher,,0,11,11,0,11,11,7,0.305254,0.324878,0,7,1,176,0.290909,14,14
Yuri_Gagarin,Yuri_Gagarin,,13,9,22,13,9,22,7,0.304149,0.322458,448.494512,13,1,6,0.24269,14,14
Samarium,Samarium,,9,19,28,9,19,28,7,0.304835,0.324629,252.758228,9,1,6,0.30303,14,14
