Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,clustering,Subject
Ethiopian_Wolf,Ethiopian_Wolf,,1,9,10,1,9,10,8,0.285815,0.301769,30.871623,1,1,6,0.366667,0
Eurasian_Bullfinch,Eurasian_Bullfinch,,0,9,9,0,9,9,8,0.297768,0.314706,0,1,1,173,0.305556,0
Eurasian_Jay,Eurasian_Jay,,1,15,16,1,15,16,7,0.306703,0.327128,263.627041,1,1,6,0.225,0
Tawny_Owl,Tawny_Owl,,2,12,14,2,12,14,7,0.301099,0.318341,88.826473,1,1,6,0.224359,0
Eurasian_Oystercatcher,Eurasian_Oystercatcher,,0,19,19,0,19,19,7,0.324167,0.346984,0,1,1,174,0.248538,0
Luxembourg_%28city%29,Luxembourg_%28city%29,,3,24,27,3,24,27,7,0.31851,0.341429,526.516615,4,1,6,0.265,0
European_Greenfinch,European_Greenfinch,,0,12,12,0,12,12,7,0.307663,0.327623,0,1,1,175,0.348485,0
European_Kingfisher,European_Kingfisher,,0,11,11,0,11,11,7,0.305254,0.324878,0,1,1,176,0.290909,0
Yuri_Gagarin,Yuri_Gagarin,,13,9,22,13,9,22,7,0.304149,0.322458,448.494512,4,1,6,0.24269,0
Samarium,Samarium,,9,19,28,9,19,28,7,0.304835,0.324629,252.758228,7,1,6,0.30303,0
Euston_Manifesto,Euston_Manifesto,,0,16,16,0,16,16,7,0.311516,0.332272,0,6,1,177,0.141667,0
Eustreptospondylus,Eustreptospondylus,,0,13,13,0,13,13,7,0.306223,0.324209,0,1,1,178,0.288462,0
Eva_Per%C3%B3n,Eva_Per%C3%B3n,,3,38,41,3,38,41,6,0.341677,0.367682,632.490477,4,1,6,0.137179,0
Evan_Rachel_Wood,Evan_Rachel_Wood,,0,7,7,0,7,7,7,0.309377,0.327499,0,5,1,179,0.357143,0
Evanton,Evanton,,0,10,10,0,10,10,7,0.310919,0.331308,0,3,1,180,0.355556,0
Glacier_National_Park_%28US%29,Glacier_National_Park_%28US%29,,6,30,36,6,30,36,7,0.323285,0.3451,6840.061914,1,1,6,0.095365,0
Punctuated_equilibrium,Punctuated_equilibrium,,5,7,12,5,7,12,7,0.297323,0.31324,319.640421,1,1,6,0.411111,0
Tiktaalik,Tiktaalik,,1,12,13,1,12,13,8,0.287559,0.302148,131.098683,1,1,6,0.224359,0
Evolutionarily_stable_strategy,Evolutionarily_stable_strategy,,2,5,7,2,5,7,8,0.271552,0.28455,118.374026,6,1,6,0.5,0
Nash_equilibrium,Nash_equilibrium,,4,5,9,4,5,9,8,0.265401,0.277354,261.765691,6,1,6,0.238095,0
Exploration_of_Mars,Exploration_of_Mars,,1,20,21,1,20,21,7,0.335152,0.356806,166.478699,7,1,6,0.234211,0
Phoenix_%28spacecraft%29,Phoenix_%28spacecraft%29,,4,10,14,4,10,14,7,0.301122,0.318931,4772.356872,7,1,6,0.209091,0
Explorer_I,Explorer_I,,5,8,13,5,8,13,7,0.309963,0.327735,194.532111,5,1,6,0.363636,0
Project_Vanguard,Project_Vanguard,,3,10,13,3,10,13,7,0.314166,0.332028,132.180417,5,1,6,0.281818,0
Space_Race,Space_Race,,11,43,54,11,43,54,7,0.338708,0.364476,3006.062303,5,1,6,0.135638,0
Sputnik_2,Sputnik_2,,7,8,15,7,8,15,7,0.299409,0.315272,180.188591,5,1,6,0.301282,0
Helmeted_Guineafowl,Helmeted_Guineafowl,,2,17,19,2,17,19,7,0.312881,0.334557,102.373595,1,1,6,0.172515,0
Ivory-billed_Woodpecker,Ivory-billed_Woodpecker,,2,19,21,2,19,21,7,0.304035,0.322107,174.572494,1,1,6,0.134211,0
Red_Kite,Red_Kite,,3,20,23,3,20,23,7,0.320272,0.341495,927.961948,1,1,6,0.235714,0
Starling,Starling,,1,14,15,1,14,15,7,0.318535,0.339051,34.752543,1,1,6,0.195238,0
Gliese_876,Gliese_876,,6,18,24,6,18,24,7,0.294579,0.311936,9684.139104,7,1,6,0.360526,0
Gliese_876_d,Gliese_876_d,,2,17,19,2,17,19,7,0.300809,0.318689,360.957576,7,1,6,0.319853,0
HD_209458_b,HD_209458_b,,1,12,13,1,12,13,7,0.290214,0.306273,13.378374,7,1,6,0.431818,0
Mu_Arae,Mu_Arae,,2,16,18,2,16,18,7,0.298001,0.315406,209.992306,7,1,6,0.345588,0
Orbit_%28anatomy%29,Orbit_%28anatomy%29,,3,3,6,3,3,6,8,0.27455,0.28807,28.789709,6,1,6,0.2,0
Eye_%28cyclone%29,Eye_%28cyclone%29,,7,9,16,7,9,16,7,0.303625,0.320899,147.627323,5,1,6,0.17033,0
H.D.,H.D.,,6,29,35,6,29,35,7,0.334488,0.358767,468.324706,6,1,6,0.176411,0
F-4_Phantom_II,F-4_Phantom_II,,2,21,23,2,21,23,7,0.333443,0.356305,78.412903,5,1,6,0.270751,0
FM_Consolidated_line,FM_Consolidated_line,,0,4,4,0,4,4,7,0.27879,0.293733,0,5,1,181,0.416667,0
FairTax,FairTax,,0,8,8,0,8,8,7,0.307593,0.325876,0,5,1,182,0.196429,0
Lerwick,Lerwick,,2,13,15,2,13,15,7,0.306101,0.323683,134.44186,3,1,6,0.401099,0
Peregrine_Falcon,Peregrine_Falcon,,5,29,34,5,29,34,7,0.332513,0.35464,677.506872,1,1,6,0.10322,0
Falkirk_Wheel,Falkirk_Wheel,,0,7,7,0,7,7,7,0.299483,0.315907,0,3,1,183,0.52381,0
Stanley%2C_Falkland_Islands,Stanley%2C_Falkland_Islands,,3,11,14,3,11,14,7,0.311774,0.330604,41.86921,1,1,6,0.307692,0
Fanny_Blankers-Koen,Fanny_Blankers-Koen,,0,21,21,0,21,21,6,0.322388,0.344579,0,4,1,184,0.190476,0
Puffin,Puffin,,4,6,10,4,6,10,8,0.25707,0.269199,177.989455,1,1,6,0.222222,0
Opus_Dei,Opus_Dei,,3,6,9,3,6,9,8,0.290943,0.306844,135.908304,4,1,6,0.339286,0
Galah,Galah,,1,10,11,1,10,11,7,0.292496,0.307499,9.954055,1,1,6,0.254545,0
Short-beaked_Echidna,Short-beaked_Echidna,,1,12,13,1,12,13,7,0.292328,0.307882,8.501254,1,1,6,0.339744,0
Tasmanian_Devil,Tasmanian_Devil,,3,12,15,3,12,15,7,0.286887,0.301878,66.555455,1,1,6,0.37619,0
Wallaby,Wallaby,,3,12,15,3,12,15,7,0.307494,0.32506,255.628443,1,1,6,0.28022,0
W._Mark_Felt,W._Mark_Felt,,2,22,24,2,22,24,7,0.31836,0.340035,4828.737421,5,1,6,0.209957,0
Open_source,Open_source,,12,19,31,12,19,31,7,0.310699,0.329034,9266.844064,5,1,6,0.086895,0
Felice_Beato,Felice_Beato,,1,27,28,1,27,28,7,0.330238,0.354054,1497.572609,2,1,6,0.189459,0
Felix_the_Cat,Felix_the_Cat,,2,22,24,2,22,24,7,0.327331,0.349447,162.822272,5,1,6,0.168831,0
Ferdinandea,Ferdinandea,,1,6,7,1,6,7,7,0.298549,0.314858,42.530031,4,1,6,0.309524,0
Soil_structure,Soil_structure,,2,1,3,2,1,3,8,0.253692,0.263126,30.834921,7,1,6,0.5,0
Fetal_alcohol_spectrum_disorder,Fetal_alcohol_spectrum_disorder,,0,10,10,0,10,10,7,0.309897,0.328525,0,1,1,185,0.211111,0
Ffestiniog_Railway,Ffestiniog_Railway,,1,11,12,1,11,12,7,0.299963,0.318012,40.79579,3,1,6,0.190909,0
Snowdonia_National_Park,Snowdonia_National_Park,,2,5,7,2,5,7,7,0.299896,0.316094,67.488599,3,1,6,0.261905,0
Fieldfare,Fieldfare,,1,16,17,1,16,17,8,0.304904,0.323959,10.518933,1,1,6,0.25,0
Final_Fantasy_%28video_game%29,Final_Fantasy_%28video_game%29,,1,9,10,1,9,10,7,0.299771,0.317399,45.919952,5,1,186,0.233333,0
Space_station,Space_station,,13,10,23,13,10,23,7,0.295158,0.310637,2007.196104,5,1,6,0.084416,0
Final_Fantasy_Adventure,Final_Fantasy_Adventure,,0,5,5,0,5,5,7,0.291589,0.307457,0,5,1,187,0.55,0
Financial_statements,Financial_statements,,0,7,7,0,7,7,7,0.306918,0.325373,0,6,1,188,0.142857,0
Post-glacial_rebound,Post-glacial_rebound,,3,23,26,3,23,26,7,0.327596,0.349895,347.898999,3,1,6,0.172308,0
Firecrest,Firecrest,,1,9,10,1,9,10,7,0.3002,0.318499,26.708149,1,1,189,0.333333,0
Goldcrest,Goldcrest,,1,13,14,1,13,14,7,0.303775,0.321508,40.550852,1,1,189,0.25641,0
Mormon_Trail,Mormon_Trail,,1,9,10,1,9,10,7,0.309017,0.327802,17.479201,5,1,6,0.319444,0
Kochi_%28India%29,Kochi_%28India%29,,4,42,46,4,42,46,7,0.32954,0.354455,1551.441379,2,1,6,0.119601,0
Flag_of_Hong_Kong,Flag_of_Hong_Kong,,1,13,14,1,13,14,7,0.316348,0.336919,30.63516,2,1,6,0.301282,0
Flag_of_India,Flag_of_India,,3,21,24,3,21,24,7,0.326383,0.349182,349.347148,2,1,6,0.227273,0
Flag_of_Mexico,Flag_of_Mexico,,3,12,15,3,12,15,7,0.303148,0.321282,178.182926,1,1,6,0.269231,0
Flag_of_South_Africa,Flag_of_South_Africa,,3,13,16,3,13,16,7,0.309395,0.328654,153.72336,2,1,6,0.219048,0
Flemish_dialects,Flemish_dialects,,3,9,12,3,9,12,7,0.284411,0.300084,29.322608,4,1,6,0.566667,0
Hurricane_David,Hurricane_David,,1,17,18,1,17,18,7,0.308477,0.327817,23.204707,1,1,6,0.362745,0
North_Sea_flood_of_1953,North_Sea_flood_of_1953,,3,17,20,3,17,20,7,0.310176,0.330228,470.963219,4,1,6,0.257353,0
Tropical_Storm_Allison,Tropical_Storm_Allison,,3,18,21,3,18,21,6,0.320956,0.343192,116.903152,5,1,6,0.242105,0
Henry_H._Rogers,Henry_H._Rogers,,6,25,31,6,25,31,7,0.325675,0.347515,13590.009357,5,1,6,0.141026,0
Henry_Morrison_Flagler,Henry_Morrison_Flagler,,2,17,19,2,17,19,7,0.309371,0.329479,90.158004,5,1,6,0.272059,0
Overseas_Railroad,Overseas_Railroad,,1,10,11,1,10,11,7,0.305363,0.323903,18.020105,1,1,6,0.322222,0
Virginian_Railway,Virginian_Railway,,4,16,20,4,16,20,7,0.319288,0.339881,257.415633,5,1,6,0.212418,0
Floris_and_Blancheflour,Floris_and_Blancheflour,,0,5,5,0,5,5,8,0.284801,0.301007,0,4,1,190,0.25,0
Floyd_Mayweather_Jr.,Floyd_Mayweather_Jr.,,0,11,11,0,11,11,7,0.310514,0.33005,0,5,1,191,0.263636,0
Tin_whistle,Tin_whistle,,5,17,22,5,17,22,7,0.306032,0.324616,1591.566339,5,1,6,0.127451,0
Foie_gras,Foie_gras,,0,38,38,0,38,38,7,0.342657,0.368897,0,4,1,192,0.248222,0
Forensic_facial_reconstruction,Forensic_facial_reconstruction,,0,6,6,0,6,6,7,0.284921,0.299177,0,6,1,193,0.366667,0
Monaco_Grand_Prix,Monaco_Grand_Prix,,1,9,10,1,9,10,7,0.285634,0.301048,4632.381542,4,1,6,0.25,0
Forrest_Gump,Forrest_Gump,,5,15,20,5,15,20,7,0.31841,0.338604,688.182869,5,1,6,0.114035,0
Fort_de_Chartres,Fort_de_Chartres,,0,5,5,0,5,5,7,0.28321,0.298158,0,5,1,194,0.5,0
Forth,Forth,,0,5,5,0,5,5,8,0.229888,0.238623,0,5,1,195,0.3,0
Forth_Road_Bridge,Forth_Road_Bridge,,1,11,12,1,11,12,7,0.310961,0.329973,58.472907,3,1,6,0.254545,0
Island_Fox,Island_Fox,,1,14,15,1,14,15,7,0.30557,0.323623,57.916589,1,1,6,0.21978,0
Fractal,Fractal,,7,14,21,7,14,21,7,0.301077,0.31845,883.676615,6,1,6,0.047368,0
Frances_Oldham_Kelsey,Frances_Oldham_Kelsey,,0,5,5,0,5,5,7,0.296939,0.313864,0,5,1,196,0.3,0
IG_Farben_Building,IG_Farben_Building,,1,12,13,1,12,13,7,0.302086,0.319779,21.291308,4,1,6,0.280303,0
Franklin_B._Gowen,Franklin_B._Gowen,,0,6,6,0,6,6,7,0.29814,0.31512,0,5,1,197,0.066667,0
Social_anxiety,Social_anxiety,,2,6,8,2,6,8,7,0.295912,0.312479,63.149885,3,1,6,0.214286,0
Frederick_Hamilton-Temple-Blackwood%2C_1st_Marquess_of_Dufferin_and_Ava,Frederick_Hamilton-Temple-Blackwood%2C_1st_Marquess_of_Dufferin_and_Ava,,0,31,31,0,31,31,7,0.325441,0.349511,0,3,1,198,0.145161,0
Royal_Geographical_Society,Royal_Geographical_Society,,4,13,17,4,13,17,7,0.309607,0.327749,200.920897,3,1,6,0.154167,0
Niccol%C3%B2_Machiavelli,Niccol%C3%B2_Machiavelli,,14,10,24,14,10,24,7,0.296107,0.314057,856.538593,6,1,6,0.17381,0
Polar_ice_cap,Polar_ice_cap,,4,13,17,4,13,17,7,0.301077,0.318393,304.545788,7,1,6,0.342857,0
Water_resources,Water_resources,,4,19,23,4,19,23,7,0.317587,0.33975,457.600103,2,1,6,0.170996,0
Muhammad_Iqbal,Muhammad_Iqbal,,2,32,34,2,32,34,7,0.329728,0.355695,227.247515,2,1,6,0.17803,0
Zoroaster,Zoroaster,,9,28,37,9,28,37,7,0.316669,0.339172,1176.714918,2,1,6,0.139113,0
Friend_Directdebit,Friend_Directdebit,,1,1,2,1,1,2,1,1,1,0,8,2,200,0.5,0
Directdebit,Directdebit,,2,0,2,2,0,2,0,0,0,0,8,2,199,0.5,0
Sesame_Street,Sesame_Street,,3,28,31,3,28,31,6,0.335457,0.359279,728.903253,5,1,6,0.157471,0
Radish,Radish,,5,14,19,5,14,19,7,0.296215,0.312886,1120.682434,1,1,6,0.134503,0
Rhubarb,Rhubarb,,1,16,17,1,16,17,7,0.320221,0.341536,269.213617,1,1,6,0.1375,0
Fugu,Fugu,,1,22,23,1,22,23,7,0.321567,0.342705,38.626832,1,1,6,0.114625,0
Scheme_programming_language,Scheme_programming_language,,3,1,4,3,1,4,9,0.19527,0.200036,7.446677,6,1,6,0.333333,0
Fundamental_Rights_in_India,Fundamental_Rights_in_India,,0,20,20,0,20,20,7,0.304979,0.324682,0,6,1,201,0.144737,0
Fur_language,Fur_language,,0,4,4,0,4,4,7,0.280934,0.296813,0,2,1,202,0.666667,0
Ubuntu_%28Linux_distribution%29,Ubuntu_%28Linux_distribution%29,,2,10,12,2,10,12,7,0.281079,0.295824,600.84378,5,1,6,0.172727,0
GNU_Linux_naming_controversy,GNU_Linux_naming_controversy,,0,8,8,0,8,8,8,0.256532,0.268137,0,5,1,203,0.553571,0
Hubble_Deep_Field,Hubble_Deep_Field,,4,14,18,4,14,18,7,0.296975,0.313741,75.326915,7,1,6,0.340659,0
Galerina,Galerina,,0,2,2,0,2,2,8,0.243033,0.252026,0,1,1,204,0.5,0
Leaning_Tower_of_Pisa,Leaning_Tower_of_Pisa,,2,11,13,2,11,13,7,0.298242,0.315607,154.682596,4,1,6,0.128788,0
Gallery_of_the_Kings_and_Queens_of_England,Gallery_of_the_Kings_and_Queens_of_England,,0,34,34,0,34,34,7,0.287202,0.306184,0,3,1,205,0.168449,0
Gallimimus,Gallimimus,,0,14,14,0,14,14,8,0.299549,0.31615,0,1,1,206,0.362637,0
SimCity,SimCity,,2,35,37,2,35,37,6,0.33413,0.358263,942.096878,5,1,6,0.12381,0
Ultimatum_game,Ultimatum_game,,1,8,9,1,8,9,7,0.304904,0.322591,83.798584,6,1,6,0.160714,0
Ganges_shark,Ganges_shark,,0,9,9,0,9,9,7,0.291287,0.307442,0,1,1,207,0.277778,0
Gangtok,Gangtok,,3,33,36,3,33,36,7,0.322437,0.34473,225.56086,2,1,6,0.136364,0
Lhasa,Lhasa,,6,13,19,6,13,19,7,0.303216,0.321881,244.801258,2,1,6,0.169118,0
Garden_Gnome_Liberation_Front,Garden_Gnome_Liberation_Front,,0,2,2,0,2,2,7,0.273635,0.286956,0,4,1,208,1,0
Gas_metal_arc_welding,Gas_metal_arc_welding,,3,28,31,3,28,31,7,0.313559,0.334985,102.08091,7,1,6,0.19709,0
Liquid_crystal,Liquid_crystal,,5,11,16,5,11,16,7,0.28316,0.298421,237.165995,7,1,6,0.10989,0
Shielded_metal_arc_welding,Shielded_metal_arc_welding,,3,20,23,3,20,23,7,0.300898,0.319317,40.21264,7,1,6,0.238095,0
Gas_turbine-electric_locomotive,Gas_turbine-electric_locomotive,,1,7,8,1,7,8,7,0.285674,0.301639,154.38641,5,1,6,0.166667,0
General_Pershing_Zephyr,General_Pershing_Zephyr,,1,5,6,1,5,6,7,0.282116,0.296971,84.893492,5,1,6,0.233333,0
Gentoo_penguin,Gentoo_penguin,,0,13,13,0,13,13,7,0.295705,0.311204,0,1,1,209,0.269231,0
Glaciology,Glaciology,,3,11,14,3,11,14,7,0.295653,0.311394,155.947031,7,1,6,0.160256,0
Geography_of_Africa,Geography_of_Africa,,0,41,41,0,41,41,7,0.329863,0.356145,0,2,1,210,0.204268,0
Lake_Turkana,Lake_Turkana,,4,13,17,4,13,17,7,0.302718,0.321315,165.853277,2,1,6,0.191667,0
Geography_of_India,Geography_of_India,,2,60,62,2,60,62,7,0.333553,0.360854,1815.223033,2,1,6,0.103279,0
Geography_of_Ireland,Geography_of_Ireland,,1,33,34,1,33,34,7,0.325283,0.34842,114.709525,3,1,6,0.137311,0
Giant%27s_Causeway,Giant%27s_Causeway,,4,11,15,4,11,15,7,0.314166,0.333231,894.042729,3,1,6,0.242424,0
Geography_of_Texas,Geography_of_Texas,,0,23,23,0,23,23,7,0.315933,0.336131,0,5,1,211,0.116601,0
Soil_science,Soil_science,,5,14,19,5,14,19,7,0.299719,0.317001,533.495829,7,1,6,0.141667,0
Geology_of_Dorset,Geology_of_Dorset,,0,24,24,0,24,24,7,0.316673,0.337378,0,3,1,212,0.115942,0
New_Forest,New_Forest,,7,19,26,7,19,26,7,0.317986,0.338506,766.669887,3,1,6,0.128571,0
Geology_of_the_Grand_Canyon_area,Geology_of_the_Grand_Canyon_area,,1,53,54,1,53,54,7,0.323623,0.349537,85.311779,1,1,213,0.097135,0
Georg_Forster,Georg_Forster,,0,42,42,0,42,42,7,0.339956,0.366994,0,6,1,214,0.125436,0
Georg_von_Boeselager,Georg_von_Boeselager,,0,15,15,0,15,15,7,0.320224,0.341852,0,4,1,215,0.485714,0
George_Byron%2C_6th_Baron_Byron,George_Byron%2C_6th_Baron_Byron,,5,45,50,5,45,50,7,0.334103,0.360967,11474.947684,3,1,6,0.087347,0
George_Fox,George_Fox,,3,27,30,3,27,30,7,0.32144,0.344843,104.942624,3,1,6,0.169312,0
Order_of_St._Patrick,Order_of_St._Patrick,,1,22,23,1,22,23,7,0.314459,0.335371,38.409723,3,1,6,0.287879,0
George_Thomas_Coker,George_Thomas_Coker,,0,9,9,0,9,9,7,0.304521,0.32303,0,5,1,216,0.111111,0
Mount_Rushmore,Mount_Rushmore,,4,33,37,4,33,37,7,0.322745,0.344477,11024.591202,5,1,6,0.074811,0
South_Ossetia,South_Ossetia,,8,17,25,8,17,25,7,0.310057,0.330693,34.902858,4,1,6,0.312253,0
Ho_Chi_Minh_City,Ho_Chi_Minh_City,,13,18,31,13,18,31,7,0.314825,0.336602,546.29379,2,1,6,0.200855,0
Merseburg_Incantations,Merseburg_Incantations,,1,5,6,1,5,6,8,0.275445,0.289042,74.772017,3,1,6,0.2,0
Ghost_Dance,Ghost_Dance,,2,9,11,2,9,11,7,0.299144,0.315985,126.971261,5,1,6,0.166667,0
Giant_Hogweed,Giant_Hogweed,,0,7,7,0,7,7,7,0.293352,0.30892,0,1,1,217,0.261905,0
Washington_Metro,Washington_Metro,,3,15,18,3,15,18,7,0.307774,0.325977,222.047368,5,1,6,0.084559,0
Rock_of_Gibraltar,Rock_of_Gibraltar,,1,10,11,1,10,11,7,0.310129,0.328984,10.953383,4,1,6,0.388889,0
Gilles_Villeneuve,Gilles_Villeneuve,,1,5,6,1,5,6,7,0.285734,0.300923,44.180596,5,1,6,0.466667,0
Hubbard_Glacier,Hubbard_Glacier,,1,4,5,1,4,5,8,0.276008,0.28943,12.872612,5,1,6,0,0
Jocelin,Jocelin,,1,10,11,1,10,11,7,0.29443,0.31142,18.062531,3,1,6,0.222222,0
Still_Game,Still_Game,,1,15,16,1,15,16,7,0.308665,0.327381,75.022856,3,1,6,0.17619,0
Glastonbury_Festival,Glastonbury_Festival,,3,14,17,3,14,17,7,0.300341,0.317724,205.445423,5,1,6,0.085714,0
Gliese_876_b,Gliese_876_b,,3,17,20,3,17,20,7,0.297979,0.315721,44.605985,7,1,6,0.375817,0
Gliese_876_c,Gliese_876_c,,3,17,20,3,17,20,7,0.282982,0.299471,10.741319,7,1,6,0.388889,0
Global,Global,,1,6,7,1,6,7,7,0.297258,0.313344,34.70381,6,1,6,0.166667,0
Global_spread_of_H5N1,Global_spread_of_H5N1,,1,89,90,1,89,90,7,0.359429,0.392695,131.668666,2,1,6,0.164709,0
H5N1,H5N1,,5,32,37,5,32,37,7,0.33758,0.363017,6305.298523,2,1,6,0.198319,0
Sudoku,Sudoku,,2,9,11,2,9,11,7,0.297629,0.314415,43.02681,5,1,6,0.127273,0
Globe_Theatre,Globe_Theatre,,2,13,15,2,13,15,7,0.300363,0.318351,268.09469,3,1,6,0.126374,0
Space_Shuttle_program,Space_Shuttle_program,,7,16,23,7,16,23,7,0.312447,0.330917,780.304537,5,1,6,0.207602,0
Gmail,Gmail,,3,20,23,3,20,23,7,0.328632,0.350808,464.328659,5,1,6,0.204762,0
Jehovah,Jehovah,,2,2,4,2,2,4,7,0.255049,0.265884,53.307762,6,1,6,0.166667,0
Gold%28III%29_chloride,Gold%28III%29_chloride,,1,10,11,1,10,11,7,0.284391,0.299685,943.981182,7,1,6,0.4,0
Golden_Gate_Highlands_National_Park,Golden_Gate_Highlands_National_Park,,1,9,10,1,9,10,7,0.287171,0.301944,25.902024,1,1,6,0.152778,0
Goleta%2C_California,Goleta%2C_California,,0,5,5,0,5,5,7,0.30095,0.317711,0,5,1,218,0.35,0
Shelduck,Shelduck,,2,9,11,2,9,11,7,0.303489,0.321406,23.35632,1,1,6,0.347222,0
Gordon_Griffith,Gordon_Griffith,,0,5,5,0,5,5,7,0.295124,0.311353,0,5,1,219,0.25,0
Mountain_Gorilla,Mountain_Gorilla,,1,14,15,1,14,15,7,0.306332,0.326,55.449318,1,1,6,0.208791,0
Government_of_France,Government_of_France,,2,16,18,2,16,18,7,0.300074,0.319051,54.080504,6,1,6,0.107843,0
Gowanus_Canal,Gowanus_Canal,,0,19,19,0,19,19,7,0.321621,0.342933,0,5,1,220,0.146199,0
Grand_Central_Station_%28Chicago%29,Grand_Central_Station_%28Chicago%29,,0,7,7,0,7,7,7,0.297527,0.314803,0,5,1,221,0.309524,0
Northern_Pacific_Railway,Northern_Pacific_Railway,,2,24,26,2,24,26,7,0.323028,0.345102,4787.077379,5,1,6,0.130769,0
Grand_Central_Terminal,Grand_Central_Terminal,,2,16,18,2,16,18,7,0.309939,0.329619,1074.428515,5,1,6,0.154412,0
Grand_Forks%2C_North_Dakota,Grand_Forks%2C_North_Dakota,,1,23,24,1,23,24,6,0.330723,0.354303,0,5,1,222,0.337945,0
Grange_Hill,Grange_Hill,,0,6,6,0,6,6,7,0.297287,0.314261,0,3,1,223,0.233333,0
Graniteville_train_disaster,Graniteville_train_disaster,,0,6,6,0,6,6,7,0.301913,0.318879,0,5,1,224,0.233333,0
Grape_seed_oil,Grape_seed_oil,,1,10,11,1,10,11,7,0.29443,0.310997,14.244377,1,1,6,0.163636,0
Watchmen,Watchmen,,3,22,25,3,22,25,7,0.326304,0.347758,583.011799,5,1,6,0.110672,0
Grease_%28film%29,Grease_%28film%29,,1,6,7,1,6,7,7,0.308829,0.326787,30.726464,5,1,6,0.333333,0
Oil_reservoir,Oil_reservoir,,4,11,15,4,11,15,7,0.304835,0.322789,170.759973,1,1,6,0.128205,0
Great_Black-backed_Gull,Great_Black-backed_Gull,,1,11,12,1,11,12,7,0.294472,0.310952,38.217382,1,1,6,0.345455,0
Great_Bustard,Great_Bustard,,1,11,12,1,11,12,7,0.304384,0.322284,45.863968,1,1,225,0.19697,0
Great_Comet_of_1882,Great_Comet_of_1882,,1,6,7,1,6,7,7,0.287722,0.302826,165.90617,7,1,6,0.2,0
Great_Crested_Grebe,Great_Crested_Grebe,,1,14,15,1,14,15,7,0.317811,0.339122,201.624385,1,1,6,0.214286,0
Great_Lakes_Storm_of_1913,Great_Lakes_Storm_of_1913,,1,23,24,1,23,24,7,0.317363,0.337961,260.675598,5,1,6,0.167984,0
Weather_forecasting,Weather_forecasting,,4,10,14,4,10,14,7,0.305778,0.323538,251.074363,7,1,6,0.173077,0
Slavic_mythology,Slavic_mythology,,3,9,12,3,9,12,7,0.296237,0.31182,120.966969,4,1,6,0.083333,0
Sea_of_Galilee,Sea_of_Galilee,,10,24,34,10,24,34,7,0.31954,0.341227,1057.885756,2,1,6,0.237892,0
Great_Spotted_Woodpecker,Great_Spotted_Woodpecker,,1,11,12,1,11,12,7,0.298549,0.315714,38.038044,1,1,6,0.345455,0
Great_hammerhead,Great_hammerhead,,0,4,4,0,4,4,8,0.248301,0.258236,0,1,1,226,0.666667,0
Greater_Cane_Rat,Greater_Cane_Rat,,0,6,6,0,6,6,7,0.288018,0.30394,0,1,1,227,0.333333,0
Tenzin_Gyatso%2C_14th_Dalai_Lama,Tenzin_Gyatso%2C_14th_Dalai_Lama,,7,41,48,7,41,48,7,0.332459,0.358373,1100.366963,2,1,6,0.125121,0
Temple_of_Artemis,Temple_of_Artemis,,2,10,12,2,10,12,7,0.299963,0.317897,62.187035,2,1,6,0.143939,0
Green_Woodpecker,Green_Woodpecker,,1,10,11,1,10,11,7,0.299034,0.316113,38.816485,1,1,6,0.333333,0
Medieval_music,Medieval_music,,7,24,31,7,24,31,7,0.315266,0.337073,1317.523642,4,1,6,0.181034,0
Gremlins,Gremlins,,0,19,19,0,19,19,7,0.319141,0.34026,0,5,1,228,0.131579,0
Grevy%27s_Zebra,Grevy%27s_Zebra,,1,10,11,1,10,11,7,0.292033,0.308455,0.640504,1,1,6,0.388889,0
Isaac_Brock,Isaac_Brock,,3,23,26,3,23,26,7,0.327517,0.349932,286.174202,5,1,6,0.165,0
Stornoway,Stornoway,,1,12,13,1,12,13,7,0.316793,0.337381,97.934258,3,1,6,0.326923,0
Wrench,Wrench,,2,4,6,2,4,6,7,0.271534,0.283718,10.260205,5,1,6,0.05,0
Gustavus_Franklin_Swift,Gustavus_Franklin_Swift,,2,31,33,2,31,33,6,0.334986,0.358087,85.806011,5,1,6,0.122581,0
Refrigerator_car,Refrigerator_car,,3,36,39,3,36,39,7,0.344376,0.369567,23472.193345,5,1,6,0.160317,0
Stock_car_%28rail%29,Stock_car_%28rail%29,,2,26,28,2,26,28,6,0.334544,0.357059,9240.80982,5,1,6,0.14245,0
HD_217107,HD_217107,,2,8,10,2,8,10,8,0.275574,0.29042,83.2543,7,1,229,0.5,0
HD_217107_b,HD_217107_b,,2,9,11,2,9,11,8,0.276607,0.291052,71.082777,7,1,229,0.472222,0
HD_217107_c,HD_217107_c,,2,5,7,2,5,7,8,0.261085,0.272784,3.111979,7,1,229,0.4,0
HD_28185,HD_28185,,1,11,12,1,11,12,7,0.294382,0.310842,9.868381,7,1,230,0.390909,0
HD_28185_b,HD_28185_b,,1,13,14,1,13,14,7,0.291317,0.307694,8.651408,7,1,230,0.455128,0
HIV_AIDS_in_Africa,HIV_AIDS_in_Africa,,0,48,48,0,48,48,7,0.315196,0.340018,0,2,1,231,0.310284,0
